codigo_truper,codigo_barras,clave,descripcion,descripcion_familia,marca,categoria,presentacion,precio_catalogo_mayoreo,precio_catalogo_medio_mayoreo,precio_catalogo_publico,precio_venta,existencia,datos_completos,confianza_extraccion,requiere_revision,pagina_catalogo,encontrado_en_pdf
16928,,TAP-GRUPO-02,,código contra página,,,269,,,,,,False,baja,True,,True
16929,,REP-GRUPO-02,para desmalezadoras y desbrozadoras con motor a gasolina,para desmalezadoras y desbrozadoras con motor a gasolina,,,,70,77,85,85,,True,alta,False,269,True
16930,,MH-8,"de hule, 8 oz 1 q⁄sx"" [] i|v (34 cm) 24",de hule,,,"8 oz 1 q⁄sx"" [] i|v (34 cm) 24",89,109,109,109,,True,alta,False,282,True
16931,,MH-16,"de hule, 16 oz 2 1⁄8"" [^ i|z (36 cm) 24",de hule,,,"16 oz 2 1⁄8"" [^ i|z (36 cm) 24",125,152,152,152,,True,alta,False,282,True
16932,,MH-24,"de hule, 24 oz 2 1⁄2"" [` m|z (42 cm) 16",de hule,,,"24 oz 2 1⁄2"" [` m|z (42 cm) 16",185,225,225,225,,True,alta,False,282,True
16942,,HTA-65B,"Hilos redondos para desbrozadora, en tarjeta, 1.6 mm 15 m","Hilos redondos para desbrozadora, en tarjeta",,,1.6 mm 15 m,26,29,32,32,,True,alta,False,271,True
16943,,HTA-80B,"Hilos redondos para desbrozadora, en tarjeta, 2 mm 15 m","Hilos redondos para desbrozadora, en tarjeta",,,2 mm 15 m,30,33,36,36,,True,alta,False,271,True
16944,,HTA-95B,"Hilos redondos para desbrozadora, en tarjeta, 2.4 mm 12 m","Hilos redondos para desbrozadora, en tarjeta",,,2.4 mm 12 m,33,36,39,39,,True,alta,False,271,True
16945,,HTA-105B,"Hilos redondos para desbrozadora, en tarjeta, 2.7 mm 12 m","Hilos redondos para desbrozadora, en tarjeta",,,2.7 mm 12 m,38,42,46,46,,True,alta,False,271,True
16950,,NM-6,,×4,,,7 [b1=,150,165,180,180,,False,media,True,119,True
16951,,RASP-2,,"Raspador con mango ergonómico de acero, cuchilla de 1 i|t"" (^ 1m)",,,,107,117,127,127,,False,media,True,321,True
16952,,REP-SCRAPER,,"Cuchillas de repuesto para navaja de costilla y raspadores, a1er@ $5",,,6,26,32,32,32,,False,media,True,122,True
16953,,REP-NM-5,,"Cuchillas de repuesto para navaja de cambio rápido y multiusos, a1er@ $4",,,,25,27,30,30,,False,media,True,122,True
16956,,REP-NM-10,,"Cuchillas de repuesto para navaja de cambio rápido y multiusos, a1er@ $4",,,,35,38,42,42,,False,media,True,122,True
16962,,REP-CUT-5,,"Cuchillas de repuesto para cutter, a1er@ $4",,,9 mm 0.4 mm,20,22,24,24,,False,media,True,122,True
16965,,REP-CUT-6,,"Cuchillas de repuesto para cutter, a1er@ $4",,,18 mm 0.5 mm,33,36,39,39,,False,media,True,122,True
16968,,CUT-5,,CGtter Bro5esional con alma met/lica,,,,22,24,26,26,,False,media,True,121,True
16969,,EXA-6,,"Lacto `"" Br@5eE8@>a< con 5 cGc7illas ÿ\",,,,78,96,96,96,,False,media,True,120,True
16971,,CUT-5X,Cutter profesional con alma metálica y grip,Cutter profesional con alma metálica y grip,,,,50,55,60,60,,True,alta,False,121,True
16974,,CUT-6,,CGtter Bro5esional con alma met/lica,,,,38,46,46,46,,False,media,True,121,True
16976,,CUT-6XX,,CGtter con alma y cGerBo met/licos y 6riB¯ Fra0a:@ BeEad@,,,,225,270,270,270,,False,media,True,121,True
16977,,CUT-6X,Cutter profesional con alma metálica y grip,Cutter profesional con alma metálica y grip,,,,64,70,77,77,,True,alta,False,121,True
16979,,REP-CUTEX,,"Lacto `"" Br@5eE8@>a< con 5 cGc7illas ÿ\",,,,33,39,39,39,,False,media,True,120,True
16981,,NV-4,"Navajas abatibles , mango demadera Navaja abrecajas, 7 i|t, 8 \Y1= 3 i|t c1= 4 i|t [[1=","Navajas abatibles , mango demadera Navaja abrecajas, 7 i|t",,,8 \Y1= 3 i|t c1= 4 i|t [[1=,275,300,330,330,,True,alta,False,119,True
17002,,CULI-6,"Cuchillo 7"" para linóleo, TRUPER","para linóleo, 7""",TRUPER,Cuchillos industriales y de cocina,1.6 mm,52,57,62,62,,True,alta,True,118,True
17003,,CUEL-6,"Cuchillo industrial para electricista, 7 1⁄2"", 1.8 mm","Cuchillo industrial para electricista, 7 1⁄2""",,,1.8 mm,48,53,58,58,,True,alta,False,118,True
17023,,NV-5,"Navajas abatibles , mango demadera Navaja abrecajas, 7 i|t, 8 i|t \\1= 3 k|v [Y1= 4 k|v [\1=","Navajas abatibles , mango demadera Navaja abrecajas, 7 i|t",,,8 i|t \\1= 3 k|v [Y1= 4 k|v [\1=,59,65,72,72,,True,alta,False,119,True
17025,,NV-7X,,×5,,,7 [b1= 4 k|v [\1=,225,245,270,270,,False,media,True,119,True
17030,,NP-12,"Nivel torpedo, cuerpo de ABS, 12 (30 cm)","Nivel torpedo, cuerpo de ABS",,,12 (30 cm),130,145,160,160,,True,alta,False,286,True
17032,,NP-14,"Nivel torpedo, cuerpo de ABS, 14 (35 cm)","Nivel torpedo, cuerpo de ABS",,,14 (35 cm),145,160,175,175,,True,alta,False,286,True
17034,,NP-18,"Nivel torpedo, cuerpo de ABS, 18 (45 cm)","Nivel torpedo, cuerpo de ABS",,,18 (45 cm),195,215,235,235,,True,alta,False,286,True
17035,,CO-P,REGIONAL Coa pala,REGIONAL Coa pala,,,,85,95,105,105,,True,alta,False,89,True
17036,,NP-24,"Nivel torpedo, cuerpo de ABS, 24 (60 cm)","Nivel torpedo, cuerpo de ABS",,,24 (60 cm),225,245,270,270,,True,alta,False,286,True
17037,,LUC-P,REGIONAL Luco platanero,REGIONAL Luco platanero,,,,45,50,55,55,,True,alta,False,89,True
17038,,NP-36,"Nivel torpedo, cuerpo de ABS, 36 (90 cm)","Nivel torpedo, cuerpo de ABS",,,36 (90 cm),325,355,390,390,,True,alta,False,286,True
17040,,NP-48,"Nivel torpedo, cuerpo de ABS, 48 (120 cm)","Nivel torpedo, cuerpo de ABS",,,48 (120 cm),425,465,515,515,,True,alta,False,286,True
17042,,G-REP,Gota de acrílico,Gota de acrílico,TRUPER,,,17,21,21,21,,True,alta,False,286,True
17051,,GU-255,"Usos generales Guantes de piel de res con dorso de loneta, Unitalla 6",Usos generales Guantes de piel de res con dorso de loneta,,,Unitalla 6,125,137,152,152,,True,alta,False,333,True
17053,,GU-273,"Usos generales Guantes de piel de res, Unitalla",Usos generales Guantes de piel de res,,,Unitalla,135,150,165,165,,True,alta,False,333,True
17054,,NTX-9,"Nivel torpedo magnético , cuerpo de aluminio, 10 (25 cm)","Nivel torpedo magnético , cuerpo de aluminio",,,10 (25 cm),195,235,235,235,,True,alta,False,286,True
17058,,NH-3,"Juego de 2 niveles de hilo, 3 (8 cm)",Juego de 2 niveles de hilo,,,3 (8 cm),26,32,32,32,,True,alta,False,286,True
17063,,GU-131,"Recubiertos Guantes de nylon con recubrimiento de nitrilo, alta sensibilidad, – /a 6","Recubiertos Guantes de nylon con recubrimiento de nitrilo, alta sensibilidad",,,– /a 6,98,118,118,118,,True,alta,False,337,True
17064,,GU-132,"Recubiertos Guantes de nylon con recubrimiento de nitrilo, alta sensibilidad, – /b 6","Recubiertos Guantes de nylon con recubrimiento de nitrilo, alta sensibilidad",,,– /b 6,98,118,118,118,,True,alta,False,337,True
17065,,GU-133,"Recubiertos Guantes de nylon con recubrimiento de nitrilo, alta sensibilidad, – /c 6","Recubiertos Guantes de nylon con recubrimiento de nitrilo, alta sensibilidad",,,– /c 6,98,118,118,118,,True,alta,False,337,True
17078,,NL-20,,,,,,,,,,,False,baja,True,,False
17079,,NL-10,,,,,,,,,,,False,baja,True,,False
17080,,MAN-AP-10-1/4,"de hule para compresor rudo, 10 m",de hule para compresor rudo,,,10 m,370,405,445,445,,True,alta,True,101,True
17081,,MAN-AP-15-1/4,"de hule para compresor rudo, 15 m",de hule para compresor rudo,,,15 m,475,525,575,575,,True,alta,True,101,True
17083,,BAS-5M,,,,,,,,,,,False,baja,True,,False
17084,,BAS-10M,,,,,,,,,,,False,baja,True,,False
17085,,MAN-AP-10-1/2,"de hule para compresor rudo, 10 m",de hule para compresor rudo,,,10 m,755,830,910,910,,True,alta,True,101,True
17086,,MAN-AP-15-1/2,"de hule para compresor rudo, 15 m",de hule para compresor rudo,,,15 m,990,1090,1190,1190,,True,alta,True,101,True
17087,,BAS-10C,,,,,,,,,,,False,baja,True,,False
17088,,BAS-100R,,,,,,,,,,,False,baja,True,,False
17090,,SET-124,,,,,,,,,,,False,baja,True,,False
17099,,CB-ROTO-1/2N6,,,,,,,,,,,False,baja,True,,False
17109,,CB-ROTO-1/2N7,,,,,257,,,,,,False,baja,True,,True
17110,,CEAL-4,y conexiones de cobre 4 en 1,y conexiones de cobre 4 en 1,,,,77,85,95,95,,True,alta,False,21,True
17111,,KC-470,Limpiadores de carburador,Limpiadores de carburador,,,,77,85,95,95,,True,alta,False,19,True
17112,,CU-TRI-GRUPO-01,,,,,269,,,,,,False,baja,True,,True
17113,,NAMU-100,"Multiherramienta con 13 funciones, TRUPER","Multiherramienta profesional , 13 funciones",TRUPER,Cuchillos tácticos y multiherramientas | Cutters / Exactos,,550,600,660,660,,True,alta,True,120,True
17116,,MOTB-2,,,,,60,,,,,,False,baja,True,,True
17117,,MOTB-3,,,,,60,,,,,,False,baja,True,,True
17118,,MOTB-4,,,,,60,,,,,,False,baja,True,,True
17124,,COAZ-3/4,"diamante cambio rápido, k⁄v (19 mm)",diamante cambio rápido,,,k⁄v (19 mm),175,195,215,215,,True,alta,True,71,True
17125,,COAZ-7/8,"diamante cambio rápido, o⁄z (22 mm)",diamante cambio rápido,,,o⁄z (22 mm),185,205,225,225,,True,alta,True,71,True
17126,,COAZ-1,"diamante cambio rápido, 1 (25 mm)",diamante cambio rápido,,,1 (25 mm),215,235,255,255,,True,alta,False,71,True
17127,,COAZ-1-1/8,"diamante cambio rápido, 1 i⁄z (29 mm)",diamante cambio rápido,,,1 i⁄z (29 mm),240,265,290,290,,True,alta,True,71,True
17128,,COAZ-1-1/4,"diamante cambio rápido, 1 i⁄v (32 mm)",diamante cambio rápido,,,1 i⁄v (32 mm),265,290,320,320,,True,alta,True,71,True
17129,,COAZ-1-3/8,"diamante cambio rápido, 1 k⁄z (35 mm)",diamante cambio rápido,,,1 k⁄z (35 mm),295,325,355,355,,True,alta,True,71,True
17130,,COAZ-1-1/2,"diamante cambio rápido, 1 i⁄t (38 mm)",diamante cambio rápido,,,1 i⁄t (38 mm),315,345,380,380,,True,alta,True,71,True
17131,,COAZ-1-3/4,"diamante cambio rápido, 1 k⁄v (44 mm)",diamante cambio rápido,,,1 k⁄v (44 mm),375,410,450,450,,True,alta,True,71,True
17132,,COAZ-2,,,,,,,,,,,False,baja,True,,False
17133,,COAZ-2-1/8,,,,,,,,,,,False,baja,True,,False
17134,,COAZ-2-1/2,,,,,,,,,,,False,baja,True,,False
17135,,COAZ-2-5/8,"Mandriles para brocasierras diamante, o⁄sx 1 3⁄8"" – 4""",Mandriles para brocasierras diamante,,,"o⁄sx 1 3⁄8"" – 4""",127,140,155,155,,True,alta,True,71,True
17136,,COAZ-3,,,,,,,,,,,False,baja,True,,False
17137,,COAZ-3-1/4,,,,,,,,,,,False,baja,True,,False
17138,,COAZ-3-1/2,,,,,,,,,,,False,baja,True,,False
17139,,COAZ-4,,,,,,,,,,,False,baja,True,,False
17150,,PRY-F,,,,,,,,,,,False,baja,True,,False
17151,,PCY-F,,,,,,,,,,,False,baja,True,,False
17152,,PES-F,,,,,,,,,,,False,baja,True,,False
17153,,PCAY-F,,,,,,,,,,,False,baja,True,,False
17154,,PRY,,,,,,,,,,,False,baja,True,,False
17155,,PCY,,,,,,,,,,,False,baja,True,,False
17156,,PES,,,,,,,,,,,False,baja,True,,False
17158,,PCAY,,,,,,,,,,,False,baja,True,,False
17160,,PRY-P,,,,,,,,,,,False,baja,True,,False
17161,,PCY-P,,,,,,,,,,,False,baja,True,,False
17162,,PES-P,,,,,,,,,,,False,baja,True,,False
17163,,PEP-P,,,,,,,,,,,False,baja,True,,False
17164,,PCAY-P,,,,,,,,,,,False,baja,True,,False
17165,,PPH-P,,,,,,,,,,,False,baja,True,,False
17166,,PRL-F,,,,,,,,,,,False,baja,True,,False
17167,,PCL-F,,,,,,,,,,,False,baja,True,,False
17169,,PRL,,,,,,,,,,,False,baja,True,,False
17170,,PCL,,,,,,,,,,,False,baja,True,,False
17172,,PIR,,,,,,,,,,,False,baja,True,,False
17174,,PCAL,,,,,,,,,,,False,baja,True,,False
17175,,PRL-P,,,,,,,,,,,False,baja,True,,False
17176,,PCL-P,,,,,,,,,,,False,baja,True,,False
17177,,PIR-P,,,,,,,,,,,False,baja,True,,False
17181,,PALY-10,,,,,,,,,,,False,baja,True,,False
17186,,PIR-A,,,,,,,,,,,False,baja,True,,False
17187,,PIR-3P,,,,,,,,,,,False,baja,True,,False
17193,,TR-BY,,,,,,,,,,,False,baja,True,,False
17194,,TR-BYC,,,,,,,,,,,False,baja,True,,False
17195,,TR-BY-F,,,,,,,,,,,False,baja,True,,False
17196,,TR-BYFC,,,,,,,,,,,False,baja,True,,False
17202,,PCS-4P,,,,,,,,,,,False,baja,True,,False
17204,,PRL-CG,,,,,Redonda,210,230,250,250,,False,media,True,193,True
17205,,PCL-CG,,,,,Cuadrada,210,230,250,250,,False,media,True,193,True
17226,,PES-LP,,,,,,,,,,,False,baja,True,,False
17232,,PALY-12,,,,,,,,,,,False,baja,True,,False
17233,,PALY-14,,,,,,,,,,,False,baja,True,,False
17239,,PRL-KID,,,,,,,,,,,False,baja,True,,False
17241,,PROCO-C,Probador de tomacorriente GFCI,Probador de tomacorriente GFCI,,,,175,195,215,215,,True,alta,False,285,True
17243,,RET-GRUPO-03,para desmalezadoras y desbrozadoras con motor a gasolina,para desmalezadoras y desbrozadoras con motor a gasolina,,,,77,85,95,95,,True,alta,False,269,True
17247,,COMP-AERO,,»,,,,1600,1765,1765,1765,,False,media,True,98,True
17248,,TAP-GRUPO-03,,,,,,,,,,,False,baja,True,,False
17249,,REP-GRUPO-03,para desmalezadoras y desbrozadoras con motor a gasolina,para desmalezadoras y desbrozadoras con motor a gasolina,,,,63,69,76,76,,True,alta,False,269,True
17251,,PEP-16,,,,,,,,,,,False,baja,True,,False
17252,,PAPLA-12,,,,,,,,,,,False,baja,True,,False
17268,,CB-SISA-N2,,,,,,,,,,,False,baja,True,,False
17273,,RES-DILI-4-1/2P,"Respaldos para discos de lija, std m⁄z-11-UNC",Respaldos para discos de lija,,,std m⁄z-11-UNC,59,65,72,72,,True,alta,True,197,True
17274,,RES-DILI-7P,,,,,,,,,,,False,baja,True,,False
17275,,RES-DILI-4-1/2M,"Respaldos para discos de lija, mm M14 × 2",Respaldos para discos de lija,,,mm M14 × 2,59,65,72,72,,True,alta,True,197,True
17276,,RES-DILI-7M,,,,,,,,,,,False,baja,True,,False
17279,,PISCA-A2,"Pistola de calor 1500W, TRUPER PRO","Pistola de calor 1,500 W",TRUPER,Pistolas de calor | Llaves de impacto,,635,670,705,705,,True,alta,True,251,True
17300,,PCH-6,"de chofer, 6 (15 cm) 40 mm 6",de chofer,,,6 (15 cm) 40 mm 6,105,125,125,125,,True,alta,False,300,True
17301,,PCH-8,"de chofer, 8 (20 cm) 45 mm 6",de chofer,,,8 (20 cm) 45 mm 6,130,160,160,160,,True,alta,False,300,True
17302,,PCH-10,"de chofer, 10 (25 cm) 55 mm 3",de chofer,,,10 (25 cm) 55 mm 3,150,180,180,180,,True,alta,False,300,True
17303,,T201-7,"de electricista , profesionales , uso rudo, 7 (18 cm) 30 mm","de electricista , profesionales , uso rudo",,,7 (18 cm) 30 mm,170,205,205,205,,True,alta,False,300,True
17304,,T201-8,"de electricista , profesionales , uso rudo, 8 (20 cm) 35 mm","de electricista , profesionales , uso rudo",,,8 (20 cm) 35 mm,200,240,240,240,,True,alta,False,300,True
17305,,T201-9,"de electricista , profesionales , uso rudo, 9 (23 cm) 39 mm","de electricista , profesionales , uso rudo",,,9 (23 cm) 39 mm,215,235,255,255,,True,alta,False,300,True
17306,,T200-6,"de electricista , con jalacables, 6 (15 cm) 27 mm 6","de electricista , con jalacables",,,6 (15 cm) 27 mm 6,135,165,165,165,,True,alta,False,300,True
17307,,T200-7,"de electricista , con jalacables, 7 (18 cm) 30 mm 3","de electricista , con jalacables",,,7 (18 cm) 30 mm 3,145,175,175,175,,True,alta,False,300,True
17308,,T200-8,"de electricista , con jalacables, 8 (20 cm) 32 mm 3","de electricista , con jalacables",,,8 (20 cm) 32 mm 3,170,205,205,205,,True,alta,False,300,True
17309,,T203-6,"de punta y corte hacendado, 6 (15 cm) 45 mm 6",de punta y corte hacendado,,,6 (15 cm) 45 mm 6,110,130,130,130,,True,alta,False,300,True
17310,,T203-8,"de punta y corte hacendado, 8 (20 cm) 56 mm 3",de punta y corte hacendado,,,8 (20 cm) 56 mm 3,145,175,175,175,,True,alta,False,300,True
17311,,T202-5,"de corte diagonal, 5 (13 cm) 6",de corte diagonal,,,5 (13 cm) 6,105,125,125,125,,True,alta,False,300,True
17312,,T202-6,"de corte diagonal, 6 (15 cm) 6",de corte diagonal,,,6 (15 cm) 6,110,130,130,130,,True,alta,False,300,True
17313,,T202-7,"de corte diagonal, 7 (18 cm) 3",de corte diagonal,,,7 (18 cm) 3,130,160,160,160,,True,alta,False,300,True
17314,,T275-5,,,,,,,,,,,False,baja,True,,False
17315,,T203-7,"de punta y corte hacendado, 7 (18 cm) 60 mm 3",de punta y corte hacendado,,,7 (18 cm) 60 mm 3,130,160,160,160,,True,alta,False,300,True
17328,,T210-9,"de electricista , alta palanca, 9 (23 cm) 39 mm","de electricista , alta palanca",,,9 (23 cm) 39 mm,240,265,290,290,,True,alta,False,300,True
17329,,T201-7X,"de electricista profesionales , alta doble mordaza , Comfort Grip, 7 (18 cm) 26 mm","de electricista profesionales , alta doble mordaza , Comfort Grip",,,7 (18 cm) 26 mm,195,235,235,235,,True,alta,False,299,True
17330,,T201-8X,"de electricista profesionales , alta doble mordaza , Comfort Grip, 8 (20 cm) 26 mm","de electricista profesionales , alta doble mordaza , Comfort Grip",,,8 (20 cm) 26 mm,215,255,255,255,,True,alta,False,299,True
17331,,T202-6X,"de corte diagonal , alta palanca , Comfort Grip, 6 (15 cm)","de corte diagonal , alta palanca , Comfort Grip",,,6 (15 cm),170,185,205,205,,True,alta,False,299,True
17334,,T203-6X,"de punta y corte , Comfort Grip Pinza de punta curva , Comfort Grip, 6 (15 cm) 43 mm","de punta y corte , Comfort Grip Pinza de punta curva , Comfort Grip",,,6 (15 cm) 43 mm,165,200,200,200,,True,alta,False,299,True
17336,,T203-8X,"de punta y corte , Comfort Grip Pinza de punta curva , Comfort Grip, 8 (20 cm) 57 mm","de punta y corte , Comfort Grip Pinza de punta curva , Comfort Grip",,,8 (20 cm) 57 mm,200,240,240,240,,True,alta,False,299,True
17337,,T302-6X,"Pinza de punta curva , Comfort Grip, 6 (15 cm) 47 mm","Pinza de punta curva , Comfort Grip",,,6 (15 cm) 47 mm,165,200,200,200,,True,alta,False,299,True
17338,,T200-7X,"de electricista profesionales , alta uso industrial , Comfort Grip, 7 (18 cm) 28 mm","de electricista profesionales , alta uso industrial , Comfort Grip",TRUPER,,7 (18 cm) 28 mm,215,255,255,255,,True,alta,False,299,True
17340,,PSA-9,Pinza sacabocados,Pinza sacabocados,,,,215,235,255,255,,True,alta,False,307,True
17344,,POCA-T,de poda (una mano) a una mano,de poda (una mano) a una mano,,,,169,184,204,204,,True,alta,False,371,True
17350,,PEX-8,"de extensión Juego de 2 pinzas y perico, 8 (20 cm) 25 mm _ / ]_ ==",de extensión Juego de 2 pinzas y perico,TRUPER,,8 (20 cm) 25 mm _ / ]_ ==,130,145,160,160,,True,alta,False,301,True
17351,,PEX-10,"de extensión Juego de 2 pinzas y perico, 10 (25 cm) 35 mm ` / ^_ ==",de extensión Juego de 2 pinzas y perico,TRUPER,,10 (25 cm) 35 mm ` / ^_ ==,170,205,205,205,,True,alta,False,301,True
17352,,PEX-12,"de extensión Juego de 2 pinzas y perico, 12 (30 cm) 40 mm a / __ ==",de extensión Juego de 2 pinzas y perico,TRUPER,,12 (30 cm) 40 mm a / __ ==,185,225,225,225,,True,alta,False,301,True
17353,,PE-CA-9,,,,,,,,,,,False,baja,True,,False
17354,,PACE-11,"Pinza de hacendado, 11 (28 cm) 19 mm",Pinza de hacendado,,,11 (28 cm) 19 mm,355,430,430,430,,True,alta,False,300,True
17355,,PIAN-4,,,,,,,,,,,False,baja,True,,False
17356,,PE-CA-6,,,,,,,,,,,False,baja,True,,False
17357,,PE-CA-8,,,,,,,,,,,False,baja,True,,False
17358,,PE-CA-10,,,,,,,,,,,False,baja,True,,False
17360,,PEC-AUT,,,,,,,,,,,False,baja,True,,False
17361,,PA-366,,,,,,,,,,,False,baja,True,,False
17362,,PA-367,,,,,,,,,,,False,baja,True,,False
17363,,PA-368,,,,,,,,,,,False,baja,True,,False
17364,,PA-369,,,,,,,,,,,False,baja,True,,False
17365,,PM-PC4,"Pinza miniatura de punta curva, _ (13 cm)",Pinza miniatura de punta curva,,,_ (13 cm),88,98,108,108,,True,alta,False,303,True
17366,,PM-PU4,"Pinza miniatura de punta y corte, _ (13 cm)",Pinza miniatura de punta y corte,,,_ (13 cm),88,98,108,108,,True,alta,False,303,True
17367,,PM-CD4,"Pinza miniatura de corte diagonal, ^ (10 cm)",Pinza miniatura de corte diagonal,,,^ (10 cm),88,98,108,108,,True,alta,False,303,True
17368,,PM-TN4,"Pinza miniatura tipo tenaza, ^ (10 cm)",Pinza miniatura tipo tenaza,,,^ (10 cm),88,98,108,108,,True,alta,False,303,True
17369,,PM-PA4,"Pinza miniatura de punta de aguja, ` (15 cm)",Pinza miniatura de punta de aguja,,,` (15 cm),88,98,108,108,,True,alta,False,303,True
17370,,PM-PR4,"Pinza miniatura de punta redonda, _ (13 cm)",Pinza miniatura de punta redonda,,,_ (13 cm),88,98,108,108,,True,alta,False,303,True
17371,,PM-PE4,"Pinza miniatura de electricista, _ (13 cm)",Pinza miniatura de electricista,,,_ (13 cm),88,98,108,108,,True,alta,False,303,True
17376,,PE-CA-X,,,,,,,,,,,False,baja,True,,False
17378,,PE-CA-7X,,,,,,,,,,,False,baja,True,,False
17380,,TN-8,"Tenaza para azulejo mangos Comfort Grip, b (20 cm)",Tenaza para azulejo mangos Comfort Grip,,,b (20 cm),155,170,185,185,,True,alta,False,367,True
17381,,TNI-8,,,,,,,,,,,False,baja,True,,False
17382,,TN-AZ-8,"Tenaza para azulejo mangos Comfort Grip, b (20 cm)",Tenaza para azulejo mangos Comfort Grip,,,b (20 cm),255,280,310,310,,True,alta,False,367,True
17385,,TN-6,"Tenaza para azulejo mangos Comfort Grip, ` (15 cm)",Tenaza para azulejo mangos Comfort Grip,,,` (15 cm),115,137,137,137,,True,alta,False,367,True
17386,,TN-10,"Tenaza para azulejo mangos Comfort Grip, [Y (25 cm)",Tenaza para azulejo mangos Comfort Grip,,,[Y (25 cm),190,210,230,230,,True,alta,False,367,True
17387,,TNI-6,,,,,,,,,,,False,baja,True,,False
17388,,TNI-10,,,,,,,,,,,False,baja,True,,False
17389,,CB-PIPI-33E,,,,,,,,,,,False,baja,True,,False
17390,,CB-PIPI-44E,,,,,,,,,,,False,baja,True,,False
17411,,SOIN-250,,VRD,,,,7150,7900,7900,7900,,False,media,True,355,True
17413,,PPC-6R,"Pinza de presión 10"", palanca larga tipo japonés, 6 (15 cm) \ i|t (65 mm)","Pinza de presión 10"", palanca larga tipo japonés",,,6 (15 cm) \ i|t (65 mm),180,200,220,220,,True,alta,False,304,True
17414,,PPC-9R,"Pinza de presión 10"", palanca larga tipo japonés, 9 (23 cm) ] i|t (90 mm)","Pinza de presión 10"", palanca larga tipo japonés",,,9 (23 cm) ] i|t (90 mm),275,300,330,330,,True,alta,False,304,True
17415,,PPC-18R,"Pinza de presión 10"", palanca larga tipo japonés, 18 (46 cm) c (225 mm)","Pinza de presión 10"", palanca larga tipo japonés",,,18 (46 cm) c (225 mm),550,600,660,660,,True,alta,False,304,True
17416,,PPP-6R,"de presión tipo “C”, mordazas fijas, 6 (15 cm) \ (50 mm)","de presión tipo “C”, mordazas fijas",,,6 (15 cm) \ (50 mm),180,200,220,220,,True,alta,False,304,True
17417,,PPP-11R,"de presión tipo “C”, mordazas fijas, 11 (28 cm) ^ (100 mm)","de presión tipo “C”, mordazas fijas",,,11 (28 cm) ^ (100 mm),280,310,340,340,,True,alta,False,304,True
17418,,PPP-18R,"de presión tipo “C”, mordazas fijas, 18 (46 cm) b i|t (216 mm)","de presión tipo “C”, mordazas fijas",,,18 (46 cm) b i|t (216 mm),550,600,660,660,,True,alta,False,304,True
17419,,PPT-4C,"de presión, 4 (10 cm) k|z (9.5 mm)",de presión,,,4 (10 cm) k|z (9.5 mm),110,120,130,130,,True,alta,False,304,True
17420,,PPT-5C,"de presión, 5 (13 cm) [ i|v (32 mm)",de presión,,,5 (13 cm) [ i|v (32 mm),120,130,145,145,,True,alta,False,304,True
17421,,PPT-7C,"de presión, 7 (18 cm) [ i|t (40 mm)",de presión,,,7 (18 cm) [ i|t (40 mm),155,170,185,185,,True,alta,False,304,True
17422,,PPT-7R,"de presión, 7 (18 cm) [ i|t (40 mm)",de presión,,,7 (18 cm) [ i|t (40 mm),155,170,185,185,,True,alta,False,304,True
17423,,PPT-10C,"de presión, 10 (25 cm) \ (50 mm)",de presión,,,10 (25 cm) \ (50 mm),175,195,215,215,,True,alta,False,304,True
17424,,PPT-10R,"de presión, 10 (25 cm) \ (50 mm)",de presión,,,10 (25 cm) \ (50 mm),175,195,215,215,,True,alta,False,304,True
17425,,PPP-8R,"Pinza de presión hojalatera, 8 (20 cm)",Pinza de presión hojalatera,,,8 (20 cm),210,230,250,250,,True,alta,False,305,True
17426,,PPS-9R,"Pinza de presión soldadora, 9 (23 cm)",Pinza de presión soldadora,,,9 (23 cm),275,330,330,330,,True,alta,False,305,True
17427,,PPC-11R,"Pinza de presión 10"", palanca larga tipo japonés, 11 (28 cm) ^ i|v (108 mm)","Pinza de presión 10"", palanca larga tipo japonés",,,11 (28 cm) ^ i|v (108 mm),280,310,340,340,,True,alta,False,304,True
17429,,PPT-12C,"de presión, 12 (30 cm) \ i|v (57 mm)",de presión,,,12 (30 cm) \ i|v (57 mm),275,300,330,330,,True,alta,False,304,True
17431,,PPT-12R,"de presión, 12 (30 cm) \ i|v (57 mm)",de presión,,,12 (30 cm) \ i|v (57 mm),275,300,330,330,,True,alta,False,304,True
17432,,PPT-6PL,"de presión punta larga, 6 (15 cm) 2 (50 mm)",de presión punta larga,,,6 (15 cm) 2 (50 mm),155,170,185,185,,True,alta,False,305,True
17433,,PPT-9PL,"de presión punta larga, 9 (23 cm) 2 k|z (60 mm)",de presión punta larga,,,9 (23 cm) 2 k|z (60 mm),175,195,215,215,,True,alta,False,305,True
17434,,PPT-4PL,"de presión punta larga, 4 (10 cm) 1 k|z (35 mm)",de presión punta larga,,,4 (10 cm) 1 k|z (35 mm),145,160,175,175,,True,alta,False,305,True
