codigo_truper,codigo_barras,clave,descripcion,marca,categoria,precio_venta,existencia,datos_completos
27224,,PPTR-B,,,,,,False
27228,,APSE-BI,,,,,,False
27229,,APSE-3BI,,,,,,False
27230,,COA-BI,,,,,,False
27231,,PPSE-BI,,,,,,False
27232,,PPDO-BI,,,,,,False
27233,,PPTR-BI,,,,,,False
27238,,CEP-62PJP,,,,,,False
27239,,CEP-61PJP,,,,,,False
27240,,CEP-61JJP,,,,,,False
27241,,ROD-200,"Rodilleras antiderrapantes doble cápsula, PRETUL",PRETUL,Botas y rodilleras,,,True
27242,,POIN-10B,,,,,,False
27243,,POIN-10GB,,,,,,False
27351,,M-1245P,,,,,,False
27352,,M-3845P,,,,,,False
27353,,M-1245DP,,,,,,False
27354,,M-3845DP,,,,,,False
27355,,CAREL-11FP,,,,,,False
28000,,LED-T809V,,,,,,False
28001,,LED-T818V,,,,,,False
28003,,LED-30GFBX4,,,,,,False
28004,,LED-40FBX4,,,,,,False
28005,,LED-60FBX4,,,,,,False
28006,,LED-75FBX4,,,,,,False
28007,,LED-100FBX4,,,,,,False
28008,,LED-125FBX4,,,,,,False
28016,,REF-404L,"Reflector LED para exteriores 100W 6500K, VOLTECK BASIC",VOLTECK BASIC,Iluminación exterior / Reflectores,,,True
28017,,REF-405L,"Reflector LED para exteriores 150W 6500K, VOLTECK BASIC",VOLTECK BASIC,Iluminación exterior / Reflectores,,,True
28018,,REF-406L,"Reflector LED para exteriores 200W 6500K, VOLTECK BASIC",VOLTECK BASIC,Iluminación exterior / Reflectores,,,True
28021,,LIRE-3CG,,,,,,False
28029,,MOTB-2P,,,,,,False
28037,,ROPI-930P,"Rodillo para pintar 9x1-1/4""superficies extra rugosas,PRETUL",PRETUL,Rodillos para pintar,,,True
28045,,R-ROPI-930P,"Felpa para rodillo 9x1-1/4"" superficies extra rugosas,PRETUL",PRETUL,Felpas para rodillos,,,True
28048,,BAL-LB-EPB,,,,,,False
28049,,BAL-LA-EPB,,,,,,False
28050,,BAL-CM-EPB,,,,,,False
28051,,BAL-LB-RPB,,,,,,False
28052,,BAL-LA-RPB,,,,,,False
28053,,BAL-CM-RPB,,,,,,False
28054,,BAL-LB-BPB,,,,,,False
28055,,BAL-LA-BPB,,,,,,False
28056,,BAL-CM-BPB,,,,,,False
28057,,LED-30GFB,,,,,,False
28058,,LED-30GCB,,,,,,False
28059,,LED-40FB,,,,,,False
28061,,LED-60FB,,,,,,False
28063,,LED-75FB,,,,,,False
28064,,LED-75CB,,,,,,False
28065,,LED-100FB,,,,,,False
28066,,LED-125FB,,,,,,False
28067,,BALT-LB-EPB,,,,,,False
28068,,BALT-LA-EPB,,,,,,False
28069,,BALT-CM-EPB,,,,,,False
28070,,BALT-LB-RPB,,,,,,False
28071,,BALT-LA-RPB,,,,,,False
28072,,BALT-CM-RPB,,,,,,False
28073,,BALT-LB-BPB,,,,,,False
28074,,BALT-LA-BPB,,,,,,False
28075,,BALT-CM-BPB,,,,,,False
28089,,REF-400LC,,,,,,False
28090,,REF-401LC,,,,,,False
28091,,REF-402LC,,,,,,False
28092,,REF-403LC,"Reflector LED para exteriores 50W 3000K, VOLTECK BASIC",VOLTECK BASIC,Iluminación exterior / Reflectores,,,True
28093,,REF-404LC,"Reflector LED para exteriores 100W 3000K, VOLTECK BASIC",VOLTECK BASIC,Iluminación exterior / Reflectores,,,True
28094,,REF-405LC,,,,,,False
28095,,REF-406LC,,,,,,False
28108,,J-BPP-6,,,,,,False
28111,,BRO-TR-12P,,,,,,False
28112,,ROTO-1/2P6,,,,,,False
28113,,ROTO-3/8P6,,,,,,False
28115,,MOG-130P,"Motor a gasolina 13HP, PRETUL",PRETUL,Motores eléctricos y motores a gasolina,,,True
28132,,BAN-RECE-160P,,,,,,False
28133,,RD-RECE-160P,,,,,,False
28137,,BAL-NE-EP,,,,,,False
28138,,BAL-NE-RP,,,,,,False
28139,,BAL-NE-BP,,,,,,False
28140,,BAL-NE-EPB,,,,,,False
28141,,BAL-NE-RPB,,,,,,False
28142,,BAL-NE-BPB,,,,,,False
28143,,CMB-61P,,,,,,False
28144,,CMB-62P,,,,,,False
28145,,CAREL-11P,,,,,,False
28146,,REP-CAREL-11P,,,,,,False
28147,,RECE-160P,,,,,,False
28151,,PULA-7P,,,,,,False
28152,,JCE-3P,"Juego de 3 cepillos multiusos para taladro, PRETUL",PRETUL,"Cepillos de carpintero, para muros de yeso, escochebres y cepillos multiusos para taladro",,,True
28153,,CEMA-6RB,,,,,,False
28154,,CEMA-6BB,,,,,,False
28158,,PPC-6PG,,,,,,False
28159,,PCD-6PG,,,,,,False
28160,,PCH-10P,,,,,,False
28161,,PEX-8P,,,,,,False
28162,,PEX-10P,,,,,,False
28163,,PEX-12P,,,,,,False
28167,,BAMO-4516P,,,,,,False
28178,,CB-MOT-52P,,,,,,False
28180,,BASE-50CP,,,,,,False
28200,,LL-21PS,,,,,,False
28202,,BOS-1-1/2LMP,,,,,,False
28206,,LED-170B,"Foco LED alta potencia 20W (170W) 6500 K, VOLTECK BASIC",VOLTECK BASIC,Focos LED alta potencia y tubos LED,,,True
28207,,LED-250B,"Foco LED alta potencia 25W (250W) 6500 K, VOLTECK BASIC",VOLTECK BASIC,Focos LED alta potencia y tubos LED,,,True
28208,,LED-350B,"Foco LED alta potencia 35W (350W) 6500 K, VOLTECK BASIC",VOLTECK BASIC,Focos LED alta potencia y tubos LED,,,True
28209,,LED-450B,"Foco LED alta potencia 40W (450W) 6500 K, VOLTECK BASIC",VOLTECK BASIC,Focos LED alta potencia y tubos LED,,,True
28216,,JGO-PEPI-3P,,,,,,False
28218,,PECO-5P,,,,,,False
28219,,PECO-6P,,,,,,False
28221,,CB-LIOR-1/3P4,,,,,,False
28226,,UNA-240P,,,,,,False
28227,,UNA-241P,,,,,,False
28228,,UNA-238P,,,,,,False
28229,,UNA-350P,"Alicate para pedicure 5"" cabeza plana punta extrafina,PRETUL",PRETUL,"Tijeras para costura, para bordar, para peluquero y estilista, para manicure, cortaúñas y alicates",,,True
28230,,UNA-348P,,,,,,False
28231,,UNA-340P,,,,,,False
28232,,UNA-438P,,,,,,False
28233,,UNA-435P,,,,,,False
28234,,UNA-436P,,,,,,False
28236,,ESMA-4-1/2P5,,,,,,False
28242,,ESM-3P,,,,,,False
28243,,ESM-4P,,,,,,False
28244,,ESM-5P,,,,,,False
28248,,MOT-4516P,,,,,,False
28249,,MOT-5220P,,,,,,False
28251,,CONO-45P,,,,,,False
28252,,CONO-45RP,,,,,,False
28253,,CONO-70P,,,,,,False
28254,,CONO-70RP,,,,,,False
28256,,LI-CA-110RP,,,,,,False
28257,,CT-608XP,,,,,,False
28258,,CT-610P,,,,,,False
28259,,CT-610XP,,,,,,False
28260,,CT-612P,,,,,,False
28261,,CT-612XP,,,,,,False
28262,,CO-508P,,,,,,False
28263,,CO-510P,,,,,,False
28264,,CO-512P,,,,,,False
28266,,CT-608P,,,,,,False
28267,,ESMI-20P,,,,,,False
28270,,CALI-20P,,,,,,False
28271,,LIRI-20P,,,,,,False
28272,,DESI-20P,,,,,,False
28273,,CORI-20P,,,,,,False
28274,,SOPI-20P,,,,,,False
28275,,BAT-20P4,,,,,,False
28302,,CA-POL-1P,"Cadena para polipasto POL-1P, PRETUL",PRETUL,Polipastos y cadenas para polipastos,,,True
28303,,CA-POL-2P,"Cadena para polipasto POL-2P, PRETUL",PRETUL,Polipastos y cadenas para polipastos,,,True
28304,,CA-POL-3P,"Cadena para polipasto POL-3P, PRETUL",PRETUL,Polipastos y cadenas para polipastos,,,True
28307,,UNA-530P,"Cortaúñas 3"" acero inoxidable, PRETUL",PRETUL,"Tijeras para costura, para bordar, para peluquero y estilista, para manicure, cortaúñas y alicates",,,True
28308,,UNA-520P,"Cortaúñas 2"" acero inoxidable, PRETUL",PRETUL,"Tijeras para costura, para bordar, para peluquero y estilista, para manicure, cortaúñas y alicates",,,True
28312,,M-HN-1/2X50P,,,,,,False
28313,,M-HN-1/2X24P,,,,,,False
28461,,BAS-100PLAP,,,,,,False
28462,,BAS-200PLAP,,,,,,False
28800,,BC-301PP,,,,,,False
28889,,LLCR-16P,,,,,,False
29003,,CALA-P4,"Sierra caladora de 400 W, PRETUL",PRETUL,Sierras caladoras y sierra sable,,,True
29004,,HILA-1350P,"Hidrolavadora eléctrica 1350 PSI, PRETUL",PRETUL,"Hidrolavadoras eléctricas, Truper y Pretul",,,True
29005,,NL-12P,,,,,,False
29006,,LED-550V,,,,,,False
29007,,PLA-703L,,,,,,False
29008,,PLA-704L,,,,,,False
29011,,CAREL-11AP,,,,,,False
29021,,ESME-351,,,,,,False
29022,,ESME-352,,,,,,False
29023,,ESME-601,,,,,,False
29024,,ESME-602,"Estante metálico 5 repisas capacidad 60kg,120x60x180, PRETUL",PRETUL,Estantes,,,True
29025,,CAR-20P2,,,,,,False
29029,,CB-PULA-7P,,,,,,False
29030,,LL-17P,,,,,,False
29031,,RET-DES-52P,,,,,,False
29032,,TAP-DES-52P,,,,,,False
29033,,REP-DES-52P,,,,,,False
29034,,CUT-DES-52P,,,,,,False
29035,,CB-DES-52P,,,,,,False
29036,,KC-DES-52P,,,,,,False
29063,,BC-303PPB,,,,,,False
29064,,BC-353PPB,,,,,,False
29065,,BC-302PPB,,,,,,False
29066,,BC-352PPB,,,,,,False
29067,,BC-306PPB,,,,,,False
29068,,BC-356PPB,,,,,,False
29069,,LED-150FBX4,,,,,,False
29070,,LED-40GFBX4,,,,,,False
29071,,COSO-DAB,,,,,,False
29073,,COMPI-20P,,,,,,False
29075,,LI-CA-70RP,,,,,,False
29088,,LI-CA-90RP,,,,,,False
29089,,LI-CA-125RP,"Linterna de minero LED 160 lm recargable, PRETUL",PRETUL,"Linternas LED, tipo minero",,,True
29100,,KIT-8P,,,,,,False
29823,,RO-4PPG,,,,,,False
29824,,MA3-H1500P2,,,,,,False
29825,,LAT-HILAP2,,,,,,False
29826,,LA-H2000P2,,,,,,False
29827,,PI-H2000P2,,,,,,False
29828,,LA-H1500P2,,,,,,False
29829,,PI-H1500P2,,,,,,False
29830,,SOAP-HILAP2,,,,,,False
29831,,M-1438P,,,,,,False
29832,,M-3812P,,,,,,False
29833,,CARRO-400P,,,,,,False
29834,,PICA-9E,,,,,,False
29837,,CE-BOS-1/2LMP,,,,,,False
29838,,CE-BOS-1-1/2LMP,,,,,,False
29839,,CE-BOS-1LMP,,,,,,False
29840,,CE-BOS-2LMP,,,,,,False
29841,,CE-BOS-3/4LMP,,,,,,False
29842,,CHS-300N,,,,,,False
29843,,CHS-300A,,,,,,False
29844,,CHS-300Y,,,,,,False
29845,,PLA-701L,,,,,,False
29846,,PLA-702L,,,,,,False
29851,,SEFO-LSB,,,,,,False
29852,,RO-5PUF,,,,,,False
29853,,RO-5PUG,,,,,,False
29854,,BAT-12P2,,,,,,False
29855,,TALI-12P2,,,,,,False
29856,,TALI-12PK3,,,,,,False
29857,,PLZ-23P,,,,,,False
29858,,PLZ-24P,,,,,,False
29859,,PLZ-25P,,,,,,False
29860,,PLZ-26P,,,,,,False
29861,,PLZ-27P,,,,,,False
29862,,PLZ-28P,,,,,,False
29863,,PLZ-29P,,,,,,False
29864,,PLZ-30P,,,,,,False
29865,,PLZ-23TN,,,,,,False
29866,,PLZ-24TN,,,,,,False
29867,,PLZ-25TN,,,,,,False
29868,,PLZ-26TN,,,,,,False
29869,,PLZ-27TN,,,,,,False
29870,,PLZ-28TN,,,,,,False
29871,,PLZ-29TN,,,,,,False
29872,,PLZ-30TN,,,,,,False
29873,,RO-4PUG,,,,,,False
29874,,RO-4PUF,,,,,,False
29879,,CAU-45P,,,,,,False
29880,,CAU-60P,,,,,,False
29882,,LLCR-143MP,,,,,,False
29883,,LLCR-144MP,,,,,,False
29885,,PRE-1/6P,"Bomba presurizadora 1/6 HP, PRETUL",PRETUL,"Bombas eléctricas para agua, presurizadoras",,,True
29886,,PRE-1/3P,,,,,,False
29892,,CB-DES-300P3,,,,,,False
29893,,INT-DES-300P3,,,,,,False
29896,,CAREL-11RP,,,,,,False
29897,,BOS-1SMP,,,,,,False
29898,,BOS-1-1/2SMP,,,,,,False
29899,,NL-5P,,,,,,False
29904,,ZC-023TN,,,,,,False
29905,,ZC-024TN,,,,,,False
29906,,ZC-025TN,,,,,,False
29907,,ZC-026TN,,,,,,False
29908,,ZC-027TN,,,,,,False
29909,,ZC-028TN,,,,,,False
29910,,ZC-029TN,,,,,,False
29911,,ZC-030TN,,,,,,False
29914,,HILA-1500P2,,,,,,False
29915,,TIMI-35B,,,,,,False
29916,,TIMI-60CB,,,,,,False
29918,,BASE-300CP,,,,,,False
29919,,CARD-20P,,,,,,False
29920,,LED-T516VO,,,,,,False
29921,,LED-T508VO,,,,,,False
29922,,ENC-13,,,,,,False
29923,,ENC-27R,,,,,,False
29924,,NL-16P,,,,,,False
29925,,GAS-18,,,,,,False
29926,,LED-T818VO,,,,,,False
29927,,LED-T809VO,,,,,,False
29928,,GU-120P,,,,,,False
29929,,GU-124P,,,,,,False
29930,,GU-110P,,,,,,False
29931,,GU-114P,,,,,,False
29933,,BOPA-1/2P,,,,,,False
29934,,BOPA-3/4P,,,,,,False
29935,,BOPA-1P,,,,,,False
29936,,SUB-740L,,,,,,False
29937,,SUB-741L,,,,,,False
29938,,ESME-603,,,,,,False
29939,,PRE-1/10P,,,,,,False
29941,,GU-340,,,,,,False
29942,,GU-344,,,,,,False
29943,,DIA-370DH,,,,,,False
29944,,DIA-370DN,,,,,,False
29945,,DIA-370DX,,,,,,False
29946,,GU-345,,,,,,False
29947,,GU-346,,,,,,False
29948,,GU-347,,,,,,False
29949,,GU-348,,,,,,False
29950,,GU-349,,,,,,False
29951,,DES-300P3,,,,,,False
29952,,SME-10BP,,,,,,False
29953,,SOPM-42P,"Mechero recargable de 15 ml para flamear alimentos, PRETUL",PRETUL,"Sopletes / Cilindros de gas, sopletes y encendedores",,,True
29955,,ABT-560,,,,,,False
29956,,ABT-561,,,,,,False
29957,,ABT-562,,,,,,False
29966,,BASE-40P,"Báscula electrónica multifunciones 40 kg, PRETUL",PRETUL,"Básculas multifunciones, romanas y para equipaje",,,True
29969,,CAR-12P,,,,,,False
29973,,BAS-5CP,,,,,,False
29974,,JFP-3,Juego de 3 formones PRETUL,PRETUL,"Formones y gurbias <span class=""Torange""> | </span> Guías, ganchos, mango para guadañas y hoces",,,True
29976,,GU-235P,,,,,,False
29977,,GU-215P,,,,,,False
29978,,CAREL-913P1,,,,,,False
29980,,REP-CAREL-913P1,,,,,,False
29982,,DT-10P,,,,,,False
29983,,DT-15P,,,,,,False
29984,,DT-20P,,,,,,False
29985,,DT-25P,,,,,,False
29986,,DT-27P,,,,,,False
29987,,DT-30P,,,,,,False
29988,,DJ-3/16P,,,,,,False
29989,,DJ-1/4P,,,,,,False
29990,,DJ-5/16P,,,,,,False
29991,,DJ-3/8P,,,,,,False
29992,,DJ-7/16P,,,,,,False
29993,,DJ-1/2P,,,,,,False
40002,,CAUR-210,,,,,,False
40003,,CAUR-212,,,,,,False
40004,,CAUR-214,,,,,,False
40005,,CAUR-310,,,,,,False
40006,,CAUR-312,,,,,,False
40007,,CAUR-314,,,,,,False
40008,,PW-021,,,,,,False
40009,,PW-022,,,,,,False
40012,,VPA-01,"Válvula de purga de aire 1/2"", FOSET",FOSET,"Llaves para jardín y lavadora <span class=""Torange"">|</span> Válvulas",,,True
40016,,PA-CODO-CLP,,,,,,False
40017,,PA-APSE-CLP,,,,,,False
40018,,PA-COAP-CLP,,,,,,False
40019,,PA-APDO-CLP,,,,,,False
40020,,PA-APSE-ECLP,,,,,,False
40042,,CDU-14-500,,,,,,False
40043,,CDU-16-500,,,,,,False
40044,,CDU-12-300,,,,,,False
40045,,CDU-18-500,,,,,,False
40046,,CDU-12E-500,,,,,,False
40051,,ALRE-1560,,,,,,False
40053,,RAF-345,,,,,,False
40054,,RAF-645,,,,,,False
40056,,PIJC-619,,,,,,False
40057,,PIJC-625,,,,,,False
40058,,PIJC-632,,,,,,False
40059,,PIJC-638,,,,,,False
40060,,PIJC-641,,,,,,False
40061,,PIJC-650,,,,,,False
40062,,RAF-845,,,,,,False
40066,,PIJC-819,,,,,,False
40067,,PIJC-825,,,,,,False
40068,,PIJC-832,,,,,,False
40069,,PIJC-838,,,,,,False
40070,,PIJC-844,,,,,,False
40071,,PIJC-850,,,,,,False
40072,,PIJC-863,,,,,,False
40073,,PIJC-876,,,,,,False
40074,,MGAN-10,,,,,,False
40075,,MGAN-15,,,,,,False
40076,,MGAN-20,,,,,,False
40077,,MGAN-30,,,,,,False
40078,,MGAN-40,,,,,,False
40079,,MGAN-50,,,,,,False
40080,,MGAN-500,,,,,,False
40081,,PVC-101,,,,,,False
40082,,PVC-102,,,,,,False
40083,,PVC-103,,,,,,False
40084,,PVC-104,,,,,,False
40085,,PVC-105,,,,,,False
40086,,PVC-106,,,,,,False
40087,,EMU-2,,,,,,False
40088,,EMU-3,,,,,,False
40089,,SA-008,,,,,,False
40090,,CADES-10-100,,,,,,False
40091,,CADES-12-100,,,,,,False
40112,,CAB-14B-500,,,,,,False
40113,,CAB-12B-500,,,,,,False
40114,,CAB-10B-500,,,,,,False
40115,,CAB-8B-500,,,,,,False
40116,,CAB-14N-500,,,,,,False
40117,,CAB-12N-500,,,,,,False
40118,,CAB-10N-500,,,,,,False
40119,,CAB-8N-500,,,,,,False
40120,,CAB-14V-500,,,,,,False
40121,,CAB-12V-500,,,,,,False
40122,,CAB-10V-500,,,,,,False
40123,,CAB-8V-500,,,,,,False
40124,,CAB-14R-500,,,,,,False
40125,,CAB-12R-500,,,,,,False
40126,,CAB-10R-500,,,,,,False
40127,,CAB-8R-500,,,,,,False
40131,,ATIN-002,"Tapa de 18"" con arillo para tinaco, FOSET",FOSET,Accesorios para tinaco,,,True
40132,,PF-1/2GM,,,,,,False
40133,,PF-3/4GM,,,,,,False
40134,,PF-1/2M,,,,,,False
40135,,PF-3/4M,,,,,,False
40136,,PPSE-IN,,,,,,False
40137,,PPDO-IN,,,,,,False
40138,,PPTR-IN,,,,,,False
40139,,PPC-IN,,,,,,False
40140,,BOINM-1085,,,,,,False
40141,,CRU-3X5,,,,,,False
40142,,CAB-10N-10,,,,,,False
40143,,CAB-10B-10,,,,,,False
40144,,CAB-10R-10,,,,,,False
40145,,CAB-12N-20,,,,,,False
40146,,CAB-12B-20,,,,,,False
40147,,CAB-12R-20,,,,,,False
40148,,CAB-14N-25,,,,,,False
40149,,CAB-14B-25,,,,,,False
40150,,CAB-14R-25,,,,,,False
40151,,ED-2BR,,,,,,False
40152,,ED-3BR,,,,,,False
40153,,ED-4BR,,,,,,False
40154,,ED-5BR,,,,,,False
40155,,ED-6BR,,,,,,False
40156,,ED-8BR,,,,,,False
40157,,ED-10BR,,,,,,False
40163,,TAQ-3/16P,"Bolsa con 50 taquetes de plástico 3/16"", FIERO",FIERO,Tornillería / Tuercas y arandelas,,,True
40164,,TAQ-1/2P,"Bolsa con 50 taquetes de plástico 1/2"", FIERO",FIERO,Tornillería / Tuercas y arandelas,,,True
40165,,TOPU-12,,,,,,False
40166,,CLE-2-10,,,,,,False
40167,,CLE-2-1/2-10,,,,,,False
40168,,CLE-3-10,,,,,,False
40169,,CLE-3-1/2-10,,,,,,False
40170,,CLE-4-10,,,,,,False
40171,,CLE-5-10,,,,,,False
40172,,SA-010,,,,,,False
40173,,SA-011,,,,,,False
40174,,CUE-04M,,,,,,False
40175,,CUE-06M,,,,,,False
40176,,CUE-08M,,,,,,False
40177,,CUE-10M,,,,,,False
40178,,CUE-11M,,,,,,False
40179,,CUE-13M,,,,,,False
40180,,CUE-16M,,,,,,False
40181,,CUE-19M,,,,,,False
40182,,CUE-25M,,,,,,False
40183,,CUE-041K,,,,,,False
40184,,CUE-061K,,,,,,False
40185,,CUE-081K,,,,,,False
40186,,CUE-101K,,,,,,False
40187,,CUE-111K,,,,,,False
40188,,CUE-131K,,,,,,False
40189,,ER-6X16S,,,,,,False
40190,,ER-10X16S,,,,,,False
40191,,ER-15X16S,,,,,,False
40192,,ER-30X16S,,,,,,False
40193,,ERA-6X14,"Extensión reforzada aterrizada 6 m calibre 14, VOLTECK",VOLTECK,Extensiones eléctricas,,,True
40194,,ERA-10X14,"Extensión reforzada aterrizada 10 m calibre 14, VOLTECK",VOLTECK,Extensiones eléctricas,,,True
40195,,ERA-20X14,"Extensión reforzada aterrizada 20 m calibre 14, VOLTECK",VOLTECK,Extensiones eléctricas,,,True
40196,,ERA-6X16,,,,,,False
40197,,ERA-10X16,,,,,,False
40198,,ERA-20X16,,,,,,False
40199,,ERA-30X16,,,,,,False
40200,,CDU-14-10,,,,,,False
40201,,CDU-16-12,,,,,,False
40202,,CDU-18-20,,,,,,False
40203,,ERA-2X16,,,,,,False
40204,,CCA-8B,,,,,,False
40205,,CCA-8N,,,,,,False
40206,,CCA-8R,,,,,,False
40207,,CCA-8V,,,,,,False
40208,,CCA-10B,,,,,,False
40209,,CCA-10N,,,,,,False
40210,,CCA-10R,,,,,,False
40211,,CCA-10V,,,,,,False
40212,,CCA-12B,,,,,,False
40213,,CCA-12N,,,,,,False
40214,,CCA-12R,,,,,,False
40215,,CCA-12V,,,,,,False
40216,,CCA-14B,,,,,,False
40217,,CCA-14N,,,,,,False
40218,,CCA-14R,,,,,,False
40219,,CCA-14V,,,,,,False
40220,,CLC-2-1/2NA,,,,,,False
40221,,CLC-2NA,"Blíster con 20 clavos negros para concreto 2"", FIERO",FIERO,Tornillería / Productos con presentación en blíster,,,True
40222,,CLC-3NA,,,,,,False
40223,,CLC-1-1/2NA,,,,,,False
40224,,CLC-2-1/2GA,,,,,,False
40225,,CLC-2GA,"Blíster con 20 clavos galvanizados para concreto 2"", FIERO",FIERO,Tornillería / Productos con presentación en blíster,,,True
40226,,CLC-3GA,"Blíster con 12 clavos galvanizados para concreto 3"", FIERO",FIERO,Tornillería / Productos con presentación en blíster,,,True
40227,,CLC-1-1/2GA,,,,,,False
40228,,CLE-2-1/2A,,,,,,False
40229,,CLE-1-1/2A,,,,,,False
40230,,CLE-2A,"Blíster con 35 clavos estándar 2"" con cabeza, FIERO",FIERO,Tornillería / Productos con presentación en blíster,,,True
40231,,CLE-1A,"Blíster con 130 clavos estándar 1"" con cabeza, FIERO",FIERO,Tornillería / Productos con presentación en blíster,,,True
40232,,CLS-1-1/2A,,,,,,False
40233,,CLS-2A,,,,,,False
40234,,CLS-1A,,,,,,False
40235,,CLS-2-1/2A,,,,,,False
40237,,REGEL-6,,,,,,False
40238,,REGEL-6G,,,,,,False
40239,,REGEL-6A,,,,,,False
40242,,AWC-35H,,,,,,False
40245,,PR-1/2,,,,,,False
40246,,PR-3/4,,,,,,False
40247,,CAB-8B-10,,,,,,False
40248,,CAB-8N-10,,,,,,False
40249,,CAB-8R-10,,,,,,False
40250,,CAB-8V-10,,,,,,False
40251,,CAB-10V-10,,,,,,False
40252,,CAB-12V-20,,,,,,False
40253,,CAB-14V-25,,,,,,False
40261,,GRA-1GB,,,,,,False
40262,,GRA-1-1/4GB,,,,,,False
40263,,GRA-1-1/2GB,,,,,,False
40264,,GRA-1NB,,,,,,False
40265,,GRA-1-1/4NB,,,,,,False
40709,,RG-101,,,,,,False
40710,,RG-102,,,,,,False
40716,,AR-23CB,,,,,,False
40717,,AR-22CB,,,,,,False
40718,,AR-21CB,,,,,,False
40719,,AR-20CB,,,,,,False
40720,,AR-19CB,,,,,,False
40721,,AR-18CB,,,,,,False
40722,,AR-17CB,,,,,,False
40723,,AR-23AB,,,,,,False
40724,,AR-22AB,,,,,,False
40725,,AR-21AB,,,,,,False
40726,,AR-20AB,,,,,,False
40727,,AR-19AB,,,,,,False
40728,,AR-18AB,,,,,,False
40729,,AR-17AB,,,,,,False
40730,,PILA-8X1-1/2A,,,,,,False
40731,,PILA-10X1-1/2A,,,,,,False
40732,,PILA-8X1A,,,,,,False
40733,,PILA-10X1A,,,,,,False
40734,,PIJ-850A,,,,,,False
40735,,PIJ-838A,,,,,,False
40736,,PIJ-825A,,,,,,False
40737,,PIJ-638A,,,,,,False
40738,,PF-1/2R,,,,,,False
40739,,PF-3/4R,,,,,,False
40740,,PF-1/2RG,,,,,,False
40741,,PF-3/4RG,,,,,,False
40742,,TAQ-7/32P,"Bolsa con 50 taquetes de plástico 7/32"", FIERO",FIERO,Tornillería / Tuercas y arandelas,,,True
40746,,TAQ-1/4PA,"Bolsa con 20 taquetes de plástico 1/4"", FIERO",FIERO,Tornillería / Tuercas y arandelas,,,True
40747,,TAQ-5/16PA,"Bolsa con 20 taquetes de plástico 5/16"", FIERO",FIERO,Tornillería / Tuercas y arandelas,,,True
40748,,TAQ-3/8PA,"Bolsa con 20 taquetes de plástico 3/8"", FIERO",FIERO,Tornillería / Tuercas y arandelas,,,True
40749,,TAQ-1/2PA,"Bolsa con 20 taquetes de plástico 1/2"", FIERO",FIERO,Tornillería / Tuercas y arandelas,,,True
40750,,ARA-3/16A,"Blíster con 35 arandelas planas de 3/16"", FIERO",FIERO,"Tornillería / Productos con presentación en blíster <span class=""Torange"">|</span> Clavillos, tachuelas y chinches | Racks para tornillería",,,True
40751,,ARA-1/4A,"Blíster con 30 arandelas planas de 1/4"", FIERO",FIERO,"Tornillería / Productos con presentación en blíster <span class=""Torange"">|</span> Clavillos, tachuelas y chinches | Racks para tornillería",,,True
40752,,ARA-5/16A,"Blíster con 25 arandelas planas de 5/16"", FIERO",FIERO,"Tornillería / Productos con presentación en blíster <span class=""Torange"">|</span> Clavillos, tachuelas y chinches | Racks para tornillería",,,True
40753,,ARA-3/8A,"Blíster con 14 arandelas planas de 3/8"", FIERO",FIERO,"Tornillería / Productos con presentación en blíster <span class=""Torange"">|</span> Clavillos, tachuelas y chinches | Racks para tornillería",,,True
40754,,ARA-1/2A,,,,,,False
40755,,TUE-1/4A,,,,,,False
40756,,TUE-5/16A,,,,,,False
40757,,TUE-3/8A,,,,,,False
40758,,TUE-1/2A,,,,,,False
40761,,LLJ-110ZB,,,,,,False
40762,,CUE-04NK,,,,,,False
40763,,CUE-06NK,,,,,,False
40764,,CUE-08NK,,,,,,False
40765,,CUE-10NK,,,,,,False
40766,,CUE-11NK,,,,,,False
40767,,CUE-13NK,,,,,,False
40768,,CUE-16NK,,,,,,False
40769,,CUE-19NK,,,,,,False
40770,,CUE-25NK,,,,,,False
40777,,PIJ-625A,,,,,,False
40778,,PIJ-650A,,,,,,False
40779,,PIJ-863A,,,,,,False
40780,,PIJ-1038A,,,,,,False
40781,,PIJ-1050A,,,,,,False
40782,,PIJ-1063A,,,,,,False
40783,,PILA-8X2A,,,,,,False
40784,,PILA-10X2A,,,,,,False
40785,,PILA-12X1A,,,,,,False
40786,,PILA-12X1-1/2A,,,,,,False
40787,,PILA-12X2A,,,,,,False
40789,,PIBR-3/4CA,,,,,,False
40790,,PIBR-1CA,,,,,,False
40791,,PIBR-1-1/4CA,,,,,,False
40792,,PIBR-1-1/2CA,,,,,,False
40793,,PIBR-2CA,,,,,,False
40794,,PIBR-3/4RA,,,,,,False
40795,,PIBR-1RA,,,,,,False
40796,,PIBR-1-1/4RA,,,,,,False
40797,,PIBR-1-1/2RA,,,,,,False
40798,,PIBR-2RA,,,,,,False
40799,,TORM-1/4X1A,,,,,,False
40800,,TORM-1/4X1-1/2A,,,,,,False
40801,,TORM-1/4X2A,,,,,,False
40802,,TORM-1/4X2-1/2A,,,,,,False
40803,,TORM-5/16X1A,,,,,,False
40804,,TORM-5/16X1-1/2A,,,,,,False
40805,,TORM-5/16X2A,,,,,,False
40806,,TORM-5/16X2-1/2A,,,,,,False
40807,,TORM-3/8X1A,,,,,,False
40808,,TORM-3/8X1-1/2A,,,,,,False
